Metric ID,Metric Description,Grouping Level,Grouping Description,Region or Coverage Category,Age Inpatient Type,Year,Quarter,Numerator,Denominator,Rate,YTD Numerator,YTD Denominator,YTD Rate
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2014,Q1,2535,3577,0.708694437,2535,3577,0.708694437
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2014,Q2,2817,3881,0.725843855,5352,7458,0.717618665
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2014,Q3,3054,4112,0.74270428,8406,11570,0.72653414
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2014,Q4,2903,3927,0.739241151,11309,15497,0.729754146
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2015,Q1,2852,3851,0.740586861,2852,3851,0.740586861
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2015,Q2,3019,4121,0.732589177,5871,7972,0.736452584
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2015,Q3,3103,4261,0.728232809,8974,12233,0.733589471
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2015,Q4,2962,4070,0.727764128,11936,16303,0.73213519
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q1,2971,4119,0.721291576,2971,4119,0.721291576
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q2,3094,4166,0.742678829,6065,8285,0.732045866
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q3,3149,4294,0.733348859,9214,12579,0.732490659
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q4,2783,3791,0.734107096,11997,16370,0.732864997
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q1,3055,4117,0.742045179,3055,4117,0.742045179
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q2,3194,4311,0.740895384,6249,8428,0.741457048
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q3,3217,4341,0.741073485,9466,12769,0.74132665
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q4,2915,3865,0.754204398,12381,16634,0.744318865
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2014,Q1,949,1216,0.780427632,949,1216,0.780427632
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2014,Q2,1095,1369,0.799853908,2044,2585,0.790715667
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2014,Q3,881,1128,0.781028369,2925,3713,0.787772691
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2014,Q4,1052,1338,0.786248132,3977,5051,0.787368838
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2015,Q1,1053,1343,0.784065525,1053,1343,0.784065525
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2015,Q2,1165,1472,0.791440217,2218,2815,0.787921847
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2015,Q3,892,1173,0.760443308,3110,3988,0.779839519
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2015,Q4,1127,1440,0.782638889,4237,5428,0.780582167
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q1,964,1272,0.757861635,964,1272,0.757861635
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q2,1053,1392,0.756465517,2017,2664,0.757132132
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q3,838,1111,0.754275428,2855,3775,0.756291391
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q4,1028,1333,0.771192798,3883,5108,0.76018011
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q1,1037,1391,0.74550683,1037,1391,0.74550683
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q2,1129,1507,0.749170537,2166,2898,0.747412008
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q3,788,1057,0.745506149,2954,3955,0.746902655
6,30-Day MH Medication Fill (1st Psychotropic Rx),3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q4,1113,1467,0.758691207,4067,5422,0.750092217
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2014,Q1,437,1778,0.245781777,437,1778,0.245781777
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2014,Q2,531,1898,0.279768177,968,3676,0.263329706
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2014,Q3,555,1956,0.283742331,1523,5632,0.270419034
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2014,Q4,494,1915,0.257963446,2017,7547,0.267258513
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2015,Q1,463,1698,0.272673734,463,1698,0.272673734
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2015,Q2,510,1839,0.277324633,973,3537,0.275091886
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2015,Q3,511,1869,0.27340824,1484,5406,0.274509804
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2015,Q4,488,1860,0.262365591,1972,7266,0.271401046
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,493,1722,0.286295006,493,1722,0.286295006
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,460,1654,0.278113664,953,3376,0.28228673
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q3,448,1593,0.281230383,1401,4969,0.281948078
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q4,374,1472,0.254076087,1775,6441,0.275578326
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,368,1544,0.238341969,368,1544,0.238341969
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,422,1637,0.257788638,790,3181,0.248349576
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,400,1598,0.250312891,1190,4779,0.249006068
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,373,1564,0.238491049,1563,6343,0.246413369
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2014,Q1,150,360,0.416666667,150,360,0.416666667
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2014,Q2,167,389,0.429305913,317,749,0.423230975
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2014,Q3,163,357,0.456582633,480,1106,0.433996383
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2014,Q4,162,378,0.428571429,642,1484,0.432614555
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2015,Q1,148,334,0.443113772,148,334,0.443113772
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2015,Q2,165,365,0.452054795,313,699,0.447782546
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2015,Q3,158,336,0.470238095,471,1035,0.455072464
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2015,Q4,146,339,0.430678466,617,1374,0.449053857
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q1,104,272,0.382352941,104,272,0.382352941
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q2,117,262,0.446564885,221,534,0.413857678
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q3,107,255,0.419607843,328,789,0.415716096
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q4,97,243,0.399176955,425,1032,0.411821705
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q1,106,253,0.418972332,106,253,0.418972332
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q2,120,278,0.431654676,226,531,0.425612053
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q3,88,232,0.379310345,314,763,0.411533421
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q4,124,252,0.492063492,438,1015,0.431527094
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2014,Q1,572,1246,0.459069021,572,1246,0.459069021
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2014,Q2,595,1235,0.481781377,1167,2481,0.470374849
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2014,Q3,671,1287,0.521367521,1838,3768,0.487791932
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2014,Q4,608,1216,0.5,2446,4984,0.490770465
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2015,Q1,616,1193,0.516345348,616,1193,0.516345348
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2015,Q2,598,1249,0.478783026,1214,2442,0.497133497
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2015,Q3,597,1216,0.490953947,1811,3658,0.495079278
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2015,Q4,570,1234,0.46191248,2381,4892,0.486713001
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q1,611,1310,0.466412214,611,1310,0.466412214
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q2,586,1203,0.487115544,1197,2513,0.47632312
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q3,577,1196,0.482441472,1774,3709,0.478296037
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q4,456,998,0.456913828,2230,4707,0.473762481
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q1,499,1074,0.46461825,499,1074,0.46461825
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q2,504,1081,0.466234968,1003,2155,0.465429234
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q3,466,1011,0.460929773,1469,3166,0.463992419
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q4,450,929,0.484391819,1919,4095,0.468620269
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2014,Q1,190,335,0.567164179,190,335,0.567164179
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2014,Q2,203,341,0.595307918,393,676,0.581360947
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2014,Q3,169,284,0.595070423,562,960,0.585416667
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2014,Q4,199,340,0.585294118,761,1300,0.585384615
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2015,Q1,200,321,0.62305296,200,321,0.62305296
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2015,Q2,180,318,0.566037736,380,639,0.594679186
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2015,Q3,187,305,0.613114754,567,944,0.600635593
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2015,Q4,184,306,0.60130719,751,1250,0.6008
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q1,156,292,0.534246575,156,292,0.534246575
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q2,149,270,0.551851852,305,562,0.542704626
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q3,124,231,0.536796537,429,793,0.540983607
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q4,160,267,0.599250936,589,1060,0.555660377
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q1,153,279,0.548387097,153,279,0.548387097
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q2,155,281,0.551601423,308,560,0.55
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q3,112,208,0.538461538,420,768,0.546875
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q4,144,251,0.573705179,564,1019,0.553483808
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2015,Q4,449,608,0.738486842,449,608,0.738486842
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,780,995,0.783919598,780,995,0.783919598
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,849,1105,0.768325792,1629,2100,0.775714286
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q3,819,1101,0.74386921,2448,3201,0.764761012
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q4,836,1133,0.737864078,3284,4334,0.75772958
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,899,1215,0.739917695,899,1215,0.739917695
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,988,1347,0.733481811,1887,2562,0.736533958
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,1014,1358,0.746686303,2901,3920,0.74005102
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,953,1288,0.739906832,3854,5208,0.740015361
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2016,Q3,461,534,0.86329588,461,534,0.86329588
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2016,Q4,583,677,0.861152142,1044,1211,0.86209744
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q1,632,726,0.870523416,632,726,0.870523416
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q2,717,820,0.874390244,1349,1546,0.872574386
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q3,765,871,0.878300804,2114,2417,0.874637981
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q4,754,849,0.888103651,2868,3266,0.878138396
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2014,Q1,73,97,0.75257732,73,97,0.75257732
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2014,Q2,70,91,0.769230769,143,188,0.760638298
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2014,Q3,61,80,0.7625,204,268,0.76119403
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2014,Q4,54,73,0.739726027,258,341,0.75659824
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2015,Q1,61,75,0.813333333,61,75,0.813333333
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2015,Q2,56,71,0.788732394,117,146,0.801369863
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2015,Q3,53,79,0.670886076,170,225,0.755555556
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2015,Q4,49,68,0.720588235,219,293,0.747440273
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,47,73,0.643835616,47,73,0.643835616
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,62,85,0.729411765,109,158,0.689873418
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q3,75,93,0.806451613,184,251,0.733067729
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q4,60,73,0.821917808,244,324,0.75308642
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,57,94,0.606382979,57,94,0.606382979
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,52,77,0.675324675,109,171,0.637426901
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,61,89,0.685393258,170,260,0.653846154
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,60,86,0.697674419,230,346,0.664739884
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2014,Q1,2083,2871,0.725531174,2083,2871,0.725531174
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2014,Q2,2339,3184,0.734610553,4422,6055,0.730305533
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2014,Q3,2422,3319,0.729737873,6844,9374,0.730104544
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2014,Q4,2235,3125,0.7152,9079,12499,0.72637811
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2015,Q1,2266,3119,0.726514909,2266,3119,0.726514909
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2015,Q2,2392,3348,0.714456392,4658,6467,0.720272151
6,30-Day MH Medication Fill (1st Psychotropic Rx),4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2015,Q3,2307,3313,0.696347721,6965,9780,0.712167689
