Metric ID,Metric Description,Grouping Level,Grouping Description,Region or Coverage Category,Age Inpatient Type,Year,Quarter,Numerator,Denominator,Rate,YTD Numerator,YTD Denominator,YTD Rate
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2018,Q4,803,1506,0.533200531,3246,5688,0.570675105
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2018,Q4,579,1047,0.553008596,2435,4203,0.579348085
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2018,Q4,18,81,0.222222222,83,322,0.257763975
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2018,Q4,800,1676,0.477326969,3706,7412,0.5
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2018,Q4,565,958,0.589770355,2225,3656,0.608588621
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2018,Q4,931,1749,0.532304174,4312,7729,0.557898823
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2018,Q4,667,1090,0.611926606,2654,4198,0.632205812
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2018,Q4,4943,8254,0.598861158,20945,34708,0.603463179
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2018,Q4,1833,2489,0.736440337,7062,9654,0.731510255
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2018,Q4,891,2195,0.405922551,3483,9354,0.372354073
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2018,Q4,217,441,0.492063492,832,1797,0.462993879
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2018,Q4,1764,2553,0.690951821,7119,9891,0.719745223
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2018,Q4,28,81,0.345679012,124,322,0.385093168
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2018,Q4,2260,3425,0.659854015,10219,15141,0.674922396
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2018,Q4,1616,2048,0.7890625,6229,7854,0.793099058
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2018,Q4,2474,4491,0.550879537,10380,18857,0.550458716
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2018,Q4,818,1183,0.691462384,3148,4519,0.696614295
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2018,Q4,2469,3763,0.656125432,10565,15851,0.666519462
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2018,Q4,1015,1306,0.777182236,3914,5135,0.762220058
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2018,Q4,372,1228,0.302931596,1533,5435,0.282060718
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2018,Q4,93,225,0.413333333,336,860,0.390697674
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2018,Q4,519,967,0.536711479,1950,3919,0.497575912
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2018,Q4,124,216,0.574074074,496,937,0.529348986
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2018,Q4,1021,1506,0.677954847,4007,5688,0.704465541
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2018,Q4,743,1047,0.709646609,3112,4203,0.740423507
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2018,Q4,28,81,0.345679012,124,322,0.385093168
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2018,Q4,1053,1676,0.628281623,4716,7412,0.636265515
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2018,Q4,725,958,0.756784969,2811,3656,0.768873085
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2018,Q4,1207,1749,0.690108634,5503,7729,0.71199379
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2018,Q4,891,1090,0.817431193,3418,4198,0.814197237
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q1,3984,8731,0.45630512,3984,8731,0.45630512
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q1,1536,2631,0.583808438,1536,2631,0.583808438
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q1,640,2470,0.259109312,640,2470,0.259109312
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q1,176,520,0.338461538,176,520,0.338461538
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q1,1121,1911,0.586603872,1121,1911,0.586603872
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q1,24,92,0.260869565,24,92,0.260869565
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q1,2199,4258,0.516439643,2199,4258,0.516439643
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q1,1360,2111,0.644244434,1360,2111,0.644244434
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q1,2008,4718,0.42560407,2008,4718,0.42560407
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q1,708,1271,0.557041699,708,1271,0.557041699
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q1,1976,4013,0.492399701,1976,4013,0.492399701
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q1,828,1360,0.608823529,828,1360,0.608823529
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,268,1397,0.191839656,268,1397,0.191839656
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q1,64,244,0.262295082,64,244,0.262295082
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q1,372,1073,0.346691519,372,1073,0.346691519
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q1,112,276,0.405797101,112,276,0.405797101
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,694,1194,0.581239531,694,1194,0.581239531
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q1,427,717,0.59553696,427,717,0.59553696
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,24,92,0.260869565,24,92,0.260869565
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,1022,2035,0.502211302,1022,2035,0.502211302
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q1,644,1027,0.627069133,644,1027,0.627069133
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q1,1177,2223,0.529464687,1177,2223,0.529464687
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q1,716,1084,0.660516605,716,1084,0.660516605
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q1,5239,8731,0.600045814,5239,8731,0.600045814
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q1,1937,2631,0.736221969,1937,2631,0.736221969
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q1,914,2470,0.370040486,914,2470,0.370040486
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q1,242,520,0.465384615,242,520,0.465384615
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q1,1394,1911,0.729461015,1394,1911,0.729461015
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q1,31,92,0.336956522,31,92,0.336956522
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q1,2900,4258,0.681070925,2900,4258,0.681070925
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q1,1695,2111,0.802936997,1695,2111,0.802936997
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q1,2606,4718,0.552352692,2606,4718,0.552352692
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q1,903,1271,0.710464201,903,1271,0.710464201
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q1,2633,4013,0.656117618,2633,4013,0.656117618
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q1,1034,1360,0.760294118,1034,1360,0.760294118
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,386,1397,0.276306371,386,1397,0.276306371
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q1,92,244,0.37704918,92,244,0.37704918
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q1,528,1073,0.492078285,528,1073,0.492078285
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q1,150,276,0.543478261,150,276,0.543478261
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,850,1194,0.711892797,850,1194,0.711892797
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q1,544,717,0.758716876,544,717,0.758716876
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,31,92,0.336956522,31,92,0.336956522
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q1,1339,2035,0.657985258,1339,2035,0.657985258
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q1,811,1027,0.789678676,811,1027,0.789678676
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q1,1561,2223,0.702204229,1561,2223,0.702204229
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q1,884,1084,0.815498155,884,1084,0.815498155
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q2,4126,9233,0.446875338,8110,17964,0.451458473
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q2,1583,2776,0.570244957,3119,5407,0.576844831
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q2,656,2649,0.247640619,1296,5119,0.253174448
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q2,175,540,0.324074074,351,1060,0.331132075
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q2,1228,2144,0.572761194,2349,4055,0.579284834
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q2,18,76,0.236842105,42,168,0.25
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q2,2224,4364,0.509624198,4423,8622,0.512990026
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q2,1408,2236,0.629695886,2768,4347,0.636760985
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q2,2067,5001,0.413317337,4075,9719,0.419281819
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q2,708,1308,0.541284404,1416,2579,0.549050019
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q2,2059,4232,0.486531191,4035,8245,0.489387508
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q2,875,1468,0.596049046,1703,2828,0.602192362
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,281,1536,0.182942708,549,2933,0.187180361
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q2,72,268,0.268656716,136,512,0.265625
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q2,375,1113,0.336927224,747,2186,0.341720037
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q2,103,272,0.378676471,215,548,0.392335766
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,755,1330,0.567669173,1449,2524,0.574088748
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q2,473,814,0.581081081,900,1531,0.587851078
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,18,76,0.236842105,42,168,0.25
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,1013,2059,0.491986401,2035,4094,0.497068881
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q2,636,1040,0.611538462,1280,2067,0.619254959
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q2,1211,2305,0.52537961,2388,4528,0.527385159
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q2,772,1196,0.64548495,1488,2280,0.652631579
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q2,5394,9233,0.584208816,10633,17964,0.591906034
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q2,2026,2776,0.729827089,3963,5407,0.732938783
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q2,936,2649,0.353340883,1850,5119,0.361398711
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q2,234,540,0.433333333,476,1060,0.449056604
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q2,1521,2144,0.709421642,2915,4055,0.718865598
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q2,31,76,0.407894737,62,168,0.369047619
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q2,2906,4364,0.665902841,5806,8622,0.673393644
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q2,1792,2236,0.801431127,3487,4347,0.802162411
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q2,2670,5001,0.533893221,5276,9719,0.542854203
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q2,907,1308,0.693425076,1810,2579,0.701822412
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q2,2724,4232,0.643667297,5357,8245,0.649727107
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q2,1119,1468,0.76226158,2153,2828,0.761315417
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,409,1536,0.266276042,795,2933,0.271053529
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q2,102,268,0.380597015,194,512,0.37890625
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q2,527,1113,0.473495058,1055,2186,0.482616651
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q2,132,272,0.485294118,282,548,0.51459854
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,913,1330,0.686466165,1763,2524,0.698494453
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q2,608,814,0.746928747,1152,1531,0.752449379
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,31,76,0.407894737,62,168,0.369047619
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q2,1317,2059,0.639630889,2656,4094,0.648754275
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q2,805,1040,0.774038462,1616,2067,0.781809386
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q2,1589,2305,0.689370933,3150,4528,0.695671378
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q2,987,1196,0.825250836,1871,2280,0.820614035
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q3,4271,9208,0.463835795,12381,27172,0.455652878
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q3,1084,2035,0.532678133,4203,7442,0.564767536
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q3,609,2514,0.242243437,1905,7633,0.249574217
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q3,128,427,0.299765808,479,1487,0.322125084
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q3,1289,2196,0.586976321,3638,6251,0.581986882
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q3,19,88,0.215909091,61,256,0.23828125
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q3,2354,4410,0.533786848,6777,13032,0.520027624
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q3,956,1608,0.594527363,3724,5955,0.625356843
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q3,2147,4936,0.434967585,6222,14655,0.424564995
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q3,507,1000,0.507,1923,3579,0.537300922
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q3,2124,4272,0.497191011,6159,12517,0.492050811
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q3,577,1035,0.557487923,2280,3863,0.590214859
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,271,1488,0.182123656,820,4421,0.185478399
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q3,52,221,0.235294118,188,733,0.256480218
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q3,338,1026,0.329434698,1085,3212,0.337795766
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q3,76,206,0.368932039,291,754,0.385941645
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,792,1334,0.593703148,2241,3858,0.580870918
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q3,497,862,0.576566125,1397,2393,0.583786043
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,19,88,0.215909091,61,256,0.23828125
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,1065,2026,0.525666338,3100,6120,0.506535948
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q3,455,779,0.584082157,1735,2846,0.609627547
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q3,1289,2384,0.540687919,3677,6912,0.53197338
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q3,501,829,0.604342581,1989,3109,0.639755548
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q3,5541,9208,0.60175934,16174,27172,0.595245105
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q3,1433,2035,0.704176904,5396,7442,0.725073905
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q3,879,2514,0.349642005,2729,7633,0.35752653
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q3,190,427,0.444964871,666,1487,0.447881641
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q3,1604,2196,0.730418944,4519,6251,0.722924332
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q3,32,88,0.363636364,94,256,0.3671875
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q3,3026,4410,0.6861678,8832,13032,0.67771639
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q3,1243,1608,0.77300995,4730,5955,0.794290512
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q3,2754,4936,0.557941653,8030,14655,0.547935858
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q3,676,1000,0.676,2486,3579,0.694607432
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q3,2787,4272,0.65238764,8144,12517,0.650635136
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q3,757,1035,0.731400966,2910,3863,0.753300544
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,415,1488,0.278897849,1210,4421,0.273693734
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q3,81,221,0.366515837,275,733,0.375170532
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q3,464,1026,0.452241715,1519,3212,0.472914072
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q3,109,206,0.529126214,391,754,0.518567639
